FECHA;Precipitación: l/m2
09/12/2021;0
10/12/2021;0
11/12/2021;0
12/12/2021;0
13/12/2021;0
14/12/2021;0
15/12/2021;0
16/12/2021;0
17/12/2021;0
18/12/2021;0
19/12/2021;0
20/12/2021;0
21/12/2021;8.8
22/12/2021;18.9
23/12/2021;11.3
24/12/2021;9.3
25/12/2021;10.4
26/12/2021;1.1
27/12/2021;5.2
28/12/2021;0.4
29/12/2021;0
30/12/2021;0
31/12/2021;0.1
01/01/2022;0
02/01/2022;0
03/01/2022;0
04/01/2022;2.4
05/01/2022;0
06/01/2022;0
07/01/2022;0
08/01/2022;0
09/01/2022;0
10/01/2022;0
11/01/2022;0
12/01/2022;0
13/01/2022;0
14/01/2022;0
15/01/2022;0
16/01/2022;0
17/01/2022;0
18/01/2022;0
19/01/2022;0
20/01/2022;0
21/01/2022;0
22/01/2022;0
23/01/2022;0
24/01/2022;0
25/01/2022;0
26/01/2022;0
27/01/2022;0
28/01/2022;0
29/01/2022;0
30/01/2022;0
31/01/2022;0
01/02/2022;0
02/02/2022;0
03/02/2022;0
04/02/2022;0
05/02/2022;1
06/02/2022;0
07/02/2022;0
08/02/2022;0
09/02/2022;0
10/02/2022;0
11/02/2022;0
12/02/2022;0
13/02/2022;0
14/02/2022;1
15/02/2022;0
16/02/2022;0
17/02/2022;0
18/02/2022;0
19/02/2022;0
20/02/2022;0
21/02/2022;0
22/02/2022;0
23/02/2022;0
24/02/2022;0
25/02/2022;8.1
26/02/2022;0.1
27/02/2022;0
28/02/2022;0
01/03/2022;0
02/03/2022;0
03/03/2022;2.2
04/03/2022;0.1
05/03/2022;0
06/03/2022;0
07/03/2022;2
08/03/2022;0.2
09/03/2022;0
10/03/2022;0
11/03/2022;16.2
12/03/2022;0.3
13/03/2022;4.3
14/03/2022;28.1
15/03/2022;8.2
16/03/2022;7
17/03/2022;0.7
18/03/2022;0.3
19/03/2022;0
20/03/2022;3.5
21/03/2022;3.3
22/03/2022;0.9
23/03/2022;10.7
24/03/2022;10.3
25/03/2022;1.8
26/03/2022;0
27/03/2022;0
28/03/2022;0
29/03/2022;0.5
30/03/2022;6.7
31/03/2022;1.8
01/04/2022;0
02/04/2022;0
03/04/2022;0
04/04/2022;0
05/04/2022;11.1
06/04/2022;0.2
07/04/2022;0
08/04/2022;0
09/04/2022;0
10/04/2022;0
11/04/2022;1.5
12/04/2022;19.1
13/04/2022;0
14/04/2022;0
15/04/2022;0
16/04/2022;0
17/04/2022;0
18/04/2022;0
19/04/2022;0
20/04/2022;1.4
21/04/2022;0
22/04/2022;19.8
23/04/2022;
24/04/2022;0
25/04/2022;
26/04/2022;0
27/04/2022;0.1
28/04/2022;3
29/04/2022;0
30/04/2022;0
01/05/2022;0
02/05/2022;0.1
03/05/2022;3.2
04/05/2022;0
05/05/2022;0
06/05/2022;0
07/05/2022;0
08/05/2022;0
09/05/2022;0
10/05/2022;0
11/05/2022;0
12/05/2022;0
13/05/2022;0
14/05/2022;0
15/05/2022;0
16/05/2022;0
17/05/2022;0
18/05/2022;0
19/05/2022;
20/05/2022;0
21/05/2022;0
22/05/2022;0
23/05/2022;0
24/05/2022;0
25/05/2022;0
26/05/2022;0
27/05/2022;0
28/05/2022;0
29/05/2022;0
30/05/2022;0
31/05/2022;0
01/06/2022;0
02/06/2022;0
03/06/2022;0
04/06/2022;0
05/06/2022;0
06/06/2022;0
07/06/2022;0
08/06/2022;
09/06/2022;
10/06/2022;0
11/06/2022;0
12/06/2022;0
13/06/2022;0
14/06/2022;0
15/06/2022;0
16/06/2022;0
17/06/2022;0
18/06/2022;0
19/06/2022;0
20/06/2022;0
21/06/2022;0
22/06/2022;0
23/06/2022;0
24/06/2022;0
25/06/2022;0
26/06/2022;0
27/06/2022;0
28/06/2022;0
29/06/2022;0
30/06/2022;0
01/07/2022;0
02/07/2022;0
03/07/2022;0
04/07/2022;0
05/07/2022;0
06/07/2022;0
07/07/2022;0
08/07/2022;0
09/07/2022;0
10/07/2022;0
11/07/2022;0
12/07/2022;0
13/07/2022;0
14/07/2022;0
15/07/2022;0
16/07/2022;0
17/07/2022;0
18/07/2022;0
19/07/2022;0
20/07/2022;0
21/07/2022;0
22/07/2022;0
23/07/2022;0
24/07/2022;0
25/07/2022;0
26/07/2022;0
27/07/2022;0
28/07/2022;0
29/07/2022;0
30/07/2022;0
31/07/2022;0
01/08/2022;0
02/08/2022;0
03/08/2022;0
04/08/2022;0
05/08/2022;0
06/08/2022;0
07/08/2022;0
08/08/2022;
09/08/2022;
10/08/2022;0
11/08/2022;0
12/08/2022;0
13/08/2022;0
14/08/2022;0
15/08/2022;0
16/08/2022;0
17/08/2022;
18/08/2022;
19/08/2022;0
20/08/2022;0
21/08/2022;0
22/08/2022;0
23/08/2022;0
24/08/2022;0
25/08/2022;0
26/08/2022;
27/08/2022;
28/08/2022;
29/08/2022;0
30/08/2022;0
31/08/2022;0
01/09/2022;0
02/09/2022;0
03/09/2022;0
04/09/2022;0
05/09/2022;0
06/09/2022;0
07/09/2022;0
08/09/2022;0
09/09/2022;0
10/09/2022;
11/09/2022;0
12/09/2022;0
13/09/2022;17.8
14/09/2022;0
15/09/2022;0.8
16/09/2022;0
17/09/2022;0
18/09/2022;0
19/09/2022;0
20/09/2022;
21/09/2022;
22/09/2022;0
23/09/2022;0
24/09/2022;0
25/09/2022;0
26/09/2022;0
29/09/2022;
30/09/2022;0.2
01/10/2022;0
02/10/2022;0
03/10/2022;0
04/10/2022;0
05/10/2022;
06/10/2022;0
07/10/2022;0
08/10/2022;0
09/10/2022;0
10/10/2022;0
11/10/2022;0.3
12/10/2022;0
13/10/2022;0
14/10/2022;0
15/10/2022;0
16/10/2022;0
17/10/2022;0
18/10/2022;0
19/10/2022;0
20/10/2022;0.2
21/10/2022;
22/10/2022;
23/10/2022;0
24/10/2022;
25/10/2022;
26/10/2022;0
27/10/2022;
28/10/2022;0
29/10/2022;
30/10/2022;0
31/10/2022;
01/11/2022;
02/11/2022;
03/11/2022;
04/11/2022;0
05/11/2022;0
06/11/2022;0
07/11/2022;0
08/11/2022;0
09/11/2022;2.3
10/11/2022;0.1
11/11/2022;0
12/11/2022;0
13/11/2022;0
14/11/2022;0
15/11/2022;7
16/11/2022;4.3
17/11/2022;4.2
18/11/2022;2.3
19/11/2022;0
20/11/2022;0
21/11/2022;4.5
22/11/2022;
23/11/2022;
24/11/2022;
25/11/2022;0
26/11/2022;0
27/11/2022;0
28/11/2022;0
29/11/2022;0
30/11/2022;0.2
01/12/2022;0.1
02/12/2022;0
03/12/2022;2.6
04/12/2022;3
05/12/2022;15.3
06/12/2022;2.9
07/12/2022;0.2
08/12/2022;22.4
09/12/2022;15.3
10/12/2022;0
11/12/2022;19.2
12/12/2022;2
13/12/2022;14
14/12/2022;53.7
15/12/2022;8.9
16/12/2022;6.2
17/12/2022;0
18/12/2022;
19/12/2022;0
20/12/2022;2.9
21/12/2022;0.1
22/12/2022;0
23/12/2022;0.3
24/12/2022;0.1
25/12/2022;0.2
26/12/2022;0
27/12/2022;0
28/12/2022;0
29/12/2022;0
30/12/2022;0
31/12/2022;0
01/01/2023;0
02/01/2023;15.9
03/01/2023;0.1
04/01/2023;0.2
05/01/2023;
06/01/2023;
07/01/2023;
08/01/2023;4.6
09/01/2023;0.1
10/01/2023;0.3
11/01/2023;0
12/01/2023;0
13/01/2023;
14/01/2023;
15/01/2023;
16/01/2023;0
17/01/2023;0.2
18/01/2023;2.5
19/01/2023;0
20/01/2023;
21/01/2023;0.1
22/01/2023;0
23/01/2023;0
24/01/2023;0
25/01/2023;0
26/01/2023;
27/01/2023;0
28/01/2023;0
29/01/2023;0
30/01/2023;0
31/01/2023;0
01/02/2023;0
